code,kartez,site,lf_sum_area,lf_n_pieces,lf_whole_ind,lf_wet_mass,lf_dry_mass,lf_petiole_ind,mass,d15N,d13C,pN,pC,cn,stm_wet,stm_len,stm_d1,stm_d2,rt_wet,rt_len,rt_d1,rt_d2,stm_dry1,stm_dry2,rt_dry1,rt_dry2,length,diam.95%,volume,wet,dry,seed_mass_sum,seed_n
108,MELE2,B,0.6725000000000001,5,TRUE,0.1253,0.0243,FALSE,3.085,3.0200375,-30.241374999999998,2.4523381860039937,43.85053802545038,17.8811137369693,0.0424,7.7,2.1,2.1,0.659,31.1,4.4,5,0.0158,0.0159,0.3153,0.3144,NA,NA,NA,NA,NA,33.14,20
109,MELE2,B,0.4477,5,TRUE,0.0757,0.0165,FALSE,NA,NA,NA,NA,NA,NA,0.0325,12.4,1.3,1.6,0.3555,35.5,3.4,2.7,0.0126,0.0125,0.1641,0.1636,NA,NA,NA,NA,NA,7.466,8
110,MELE2,B,0.9473,5,TRUE,0.1751,0.0326,FALSE,3.15,4.3490375,-28.959375,2.4370375812413063,44.70280874142101,18.34309371571185,0.0871,12.9,2,3,0.6555,38.3,4.8,3.8,0.0301,0.0298,0.282,0.2808,NA,NA,NA,NA,NA,13.766,12
111,EVNU,B,0.176,5,TRUE,0.0273,0.0091,TRUE,NA,NA,NA,NA,NA,NA,0.0229,11,1.3,1.1,0.1268,17.4,2.5,2.8,0.0077,0.0076,0.0593,0.0589,NA,NA,NA,NA,NA,NA,NA
112,EVNU,B,0.249,5,TRUE,0.0389,0.0143,FALSE,3.178,1.4160000000000001,-26.989428571428572,1.84216006980704,44.788905377668996,24.313253832692446,0.0259,12.8,1.3,1.3,0.1116,15.6,2.7,2.7,0.0073,0.0073,0.0139,0.014,NA,NA,NA,NA,NA,4.08,1
113,EVNU,B,0.32030000000000003,5,TRUE,0.0667,0.0186,FALSE,3.26,2.183,-28.611428571428572,2.5097410746659756,45.69474514684626,18.206955931869516,0.0204,11,1.1,1.1,0.0382,7,2,2.4,0.0084,0.0082,0.0537,0.0536,NA,NA,NA,NA,NA,9.764,2
114,EVNU,B,0.3372,5,TRUE,0.046,0.0137,FALSE,NA,NA,NA,NA,NA,NA,0.0669,16.2,0.9,1,0.0243,29.5,1.3,1.5,0.0058,0.0054,0.0238,0.0232,NA,NA,NA,NA,NA,NA,NA
115,EVNU,B,0.3802,5,TRUE,0.0641,0.0188,FALSE,3.094,2.008,-26.995428571428572,1.8892646455105473,44.67071392147975,23.64449788844067,0.0369,17.5,1.4,1.2,0.091,12.3,3.1,2.6,0.0107,0.0098,0.0386,0.0385,NA,NA,NA,NA,NA,1.379,1
116,SEBA3,B,0.9406,5,TRUE,0.1561,0.0427,FALSE,3.14,0.7945333333333333,-28.55466666666667,1.4351647030456047,41.79571447793969,29.122590870054,0.0807,27.6,1.2,1.8,0.2132,19.9,2.9,2.9,0.0265,0.0265,0.0775,0.0771,NA,NA,NA,NA,NA,17.048,4
117,DAPU7,B,0.1292,5,TRUE,0.0119,0.0046,FALSE,NA,NA,NA,NA,NA,NA,0.0039,5.9,0.4,0.4,9e-4,23.4,0.1,0.1,0.0014,0.0012,1e-4,1e-4,NA,NA,NA,NA,NA,2.365,15
118,CHCO2,B,1.0589,5,TRUE,0.3053,0.0478,FALSE,NA,NA,NA,NA,NA,NA,0.0486,11.1,1.8,2.1,0.0731,13.4,2.2,2.1,0.008,0.008,0.0142,0.0138,NA,NA,NA,NA,NA,20.782,14
119,CHCO2,B,1.1468,5,TRUE,0.3314,0.0551,FALSE,3.077,5.18875,-28.1295,2.9625082056749483,43.79707610673848,14.783782209561911,0.0371,8.4,1.7,1.5,0.061,11.2,1.9,2.2,0.0066,0.0062,0.0159,0.0152,NA,NA,NA,NA,NA,NA,NA
120,CHCO2,B,1.0379,5,TRUE,0.2432,0.045,FALSE,NA,NA,NA,NA,NA,NA,0.0411,14.3,1.5,1.2,0.212,33.3,2,2.3,0.0086,0.0082,0.059,0.0583,NA,NA,NA,NA,NA,NA,NA
121,MUPO2,B,0.2738,5,TRUE,0.0138,0.0051,FALSE,NA,NA,NA,NA,NA,NA,0.0128,14.3,0.8,0.7,0.0216,36.6,0.6,0.8,0.0086,0.0085,0.007,0.007,NA,NA,NA,NA,NA,1.658,7
122,TECO,B,0.9722999999999999,5,TRUE,0.2362,0.0534,FALSE,3.181,3.872811111111111,-27.97511111111111,3.2789451135125227,46.959943991870965,14.321662109667278,0.1449,21.9,2.1,2.4,0.5837,31.9,4.8,3.9,0.0403,0.0399,0.1724,0.1718,NA,NA,NA,NA,NA,82.515,9
123,TECO,B,1.0145,5,TRUE,0.2265,0.0509,FALSE,3.044,0.5951111111111111,-28.30011111111111,2.0835028823931356,46.98045422742911,22.548782929192214,0.1089,29.6,1.7,1.8,0.3515,25.8,3,4,0.0272,0.0272,0.107,0.1068,NA,NA,NA,NA,NA,72.047,12
124,TECO,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0994,34.1,1.6,1.6,0.3379,24.4,3.5,3.5,0.0234,0.0233,0.0852,0.0851,NA,NA,NA,NA,NA,46.735,9
125,TECO,B,0.7181,5,TRUE,0.1459,0.0338,FALSE,NA,NA,NA,NA,NA,NA,0.1024,18.1,2.3,1.9,0.388,39.6,2.8,2.8,0.0303,0.03,0.1005,0.1,NA,NA,NA,NA,NA,73.914,9
126,TECO,B,0.7048,5,TRUE,0.1787,0.0394,FALSE,3.243,2.237211111111111,-27.82611111111111,3.131056616312934,49.38294963166042,15.771975943958733,0.1396,22.7,2.2,2.3,0.2913,39.7,2.1,2.5,0.0367,0.0368,0.0661,0.0655,NA,NA,NA,NA,NA,90.649,9
127,ZIGR,B,0.3426,10,TRUE,0.0562,0.0173,FALSE,3.225,0.2531111111111111,-28.43311111111111,2.2036040661746936,45.344154968344725,20.577269603181975,0.0534,8.4,2,2.4,0.1798,8.8,4.7,4.1,0.0192,0.0189,0.0684,0.0675,NA,NA,NA,NA,NA,16.23,8
128,ZIGR,B,0.3431,5,TRUE,0.0559,0.0169,FALSE,3.246,0.9921111111111112,-28.401111111111113,1.4769463667645135,45.39078921391846,30.732862232062104,0.04,12.1,1.4,1.5,0.9579,27.6,5.3,5.5,0.011,0.0106,0.4215,0.4207,NA,NA,NA,NA,NA,18.491,6
129,ZIGR,B,0.3859,10,TRUE,0.0617,0.0183,FALSE,3.023,3.2921111111111108,-29.33511111111111,1.8747975412972764,43.471962515654276,23.187550419750185,0.052,12.3,1.9,1.8,0.1569,16,2.6,2.8,0.016,0.016,0.053900000000000003,0.0536,NA,NA,NA,NA,NA,12.82,5
130,ZIGR,B,0.3654,10,TRUE,0.056,0.0152,FALSE,NA,NA,NA,NA,NA,NA,0.0763,19.5,1.6,1.5,0.1037,18.6,2.2,2.1,0.0229,0.0227,0.0317,0.0315,NA,NA,NA,NA,NA,NA,NA
132,KAPA,G,0.5547,10,TRUE,0.0794,0.0207,FALSE,3.165,2.3620375,-16.297375000000002,2.5398148225524975,44.08024511739921,17.355692519779392,0.2185,27.6,2.7,2.7,0.2952,22.5,4.1,3.2,0.0475,0.0473,0.0831,0.083,NA,NA,NA,NA,NA,NA,NA
133,TILA2,G,0.304,5,TRUE,0.0434,0.0115,FALSE,NA,NA,NA,NA,NA,NA,0.029,13.2,1.1,1.1,0.0213,22.4,0.3,1.3,0.0059,0.0056,0.0055,0.0056,NA,NA,NA,NA,NA,2.81,13
134,TILA2,G,0.2912,5,TRUE,0.0395,0.0097,FALSE,NA,NA,NA,NA,NA,NA,0.0882,28.5,1.8,1.4,0.0376,26.2,0.7,1.2,0.0171,0.0169,0.0108,0.0106,NA,NA,NA,NA,NA,0.416,6
135,TILA2,G,0.3073,5,TRUE,0.0483,0.014,FALSE,NA,NA,NA,NA,NA,NA,0.0711,14.8,1.9,1.8,0.0272,31.9,1.1,0.5,0.0132,0.0129,0.0081,0.0077,NA,NA,NA,NA,NA,1.394,10
136,TILA2,G,0.6022,5,TRUE,0.1036,0.0255,FALSE,3.222,6.494711111111111,-14.487111111111112,3.056079921125569,41.09747934255849,13.447776368172365,0.0405,16.1,1.3,1.5,0.0312,28.4,0.6,0.9,0.0063,0.0061,0.0079,0.0078,NA,NA,NA,NA,NA,0.797,7
137,TILA2,G,0.383,5,TRUE,0.0578,0.0149,FALSE,3.207,3.4401111111111113,-14.757111111111112,2.787351971301866,39.8146510233526,14.284041424720643,0.1114,29.2,1.8,1.8,0.0279,10.4,1,1.4,0.0191,0.0191,0.0074,0.0075,NA,NA,NA,NA,NA,0.924,11
138,MUPO2,G,0.1535,4,TRUE,0.0097,0.0033,FALSE,NA,NA,NA,NA,NA,NA,0.0242,15.6,1,1,0.012,31.8,0.4,0.5,0.0166,0.0164,0.0066,0.0063,NA,NA,NA,NA,NA,NA,NA
139,MUAR2,C,0.3218,6,TRUE,0.0451,0.0171,FALSE,3.218,-0.5954714285714282,-16.265714285714285,1.7579369178544881,45.818426010710176,26.063748673433775,0.0119,13.7,0.5,0.3,0.0072,40.9,0.3,0.3,0.0041,0.0039,0.0031,0.0029,NA,NA,NA,NA,NA,NA,NA
140,BAABA,C,1.05,5,TRUE,0.2914,0.0579,FALSE,3.13,0.2186875,-27.542625,2.7804463153805417,44.35489263993703,15.95243626700502,0.0476,13.9,1.7,1.5,0.1614,14.6,3.3,3.9,0.0166,0.0162,0.0622,0.0619,NA,NA,NA,NA,NA,NA,NA
141,BAABA,C,1.3369,5,TRUE,0.3487,0.0826,FALSE,3.056,1.4766875,-28.899625,2.1076558272287436,44.035122626707036,20.892938048906554,0.0884,38.3,1.2,1.3,0.1074,11.8,3.3,2.6,0.0363,0.036,0.0423,0.0425,NA,NA,NA,NA,NA,NA,NA
142,LEFE,C,0.3533,10,TRUE,0.0695,0.0214,FALSE,3.244,-1.8299625,-26.866374999999998,1.01060561480391,37.66065688001082,37.26543404107071,0.0301,8.8,1.4,1.7,0.2588,34.2,3.2,2.3,0.013,0.0129,0.119,0.1193,NA,NA,NA,NA,NA,NA,NA
143,LEFE,C,0.22849999999999998,5,TRUE,0.0483,0.0149,FALSE,NA,NA,NA,NA,NA,NA,0.0808,9.8,2.1,3.2,0.568,31.8,3.9,4.6,0.0328,0.0325,0.2463,0.2454,NA,NA,NA,NA,NA,NA,NA
144,LEFE,C,0.2232,5,TRUE,0.0475,0.0122,FALSE,NA,NA,NA,NA,NA,NA,0.0341,10.7,1.8,1.3,0.1801,34.5,2.5,1.8,0.0123,0.0121,0.0679,0.0677,NA,NA,NA,NA,NA,NA,NA
145,LEFE,C,0.3447,5,TRUE,0.0689,0.0183,FALSE,3.178,3.9126374999999998,-27.456375,2.9654773623801103,39.0588102242136,13.171171265615314,0.0484,9.7,2.1,2.1,0.4721,40.1,2.7,4.1,0.02,0.0199,0.1968,0.196,NA,NA,NA,NA,NA,NA,NA
146,DAPU7,C,0.1561,5,TRUE,0.015,0.0059,FALSE,2.185,-0.4632428571428571,-15.437714285714286,1.0271859583051728,42.070444742697624,40.95698972765617,0.0049,6.3,0.4,0.1,0.0035,39.7,0.1,0.1,0.002,0.0016,0.0018,0.0015,NA,NA,NA,NA,NA,1.719,10
147,HODR,C,0.3725,15,TRUE,0.0408,0.0126,FALSE,NA,NA,NA,NA,NA,NA,0.0052,6.4,0.5,0.5,0.0538,22.8,1.3,1.3,0.0017,0.0018,0.0249,0.0248,NA,NA,NA,NA,NA,NA,NA
148,DAPU7,C,0.1376,6,TRUE,0.0143,0.0053,FALSE,1.801,0.4887571428571429,-15.869714285714286,1.2458171487644338,44.04292296024459,35.352638229394344,0.0067,9.5,0.7,0.4,0.0016,20.6,0.1,0.1,0.0028,0.0027,1e-4,1e-4,NA,NA,NA,NA,NA,0.642,4
149,BAABA,C,1.2124,5,TRUE,0.3553,0.0536,FALSE,3.011,1.6636875,-30.500625,2.095975727937702,42.34424796670836,20.20264233134619,0.089,39.8,1.4,1.4,0.0627,13.5,2,2,0.0265,0.026,0.0204,0.0198,NA,NA,NA,NA,NA,NA,NA
150,BAABA,C,1.2354,5,TRUE,0.3119,0.0453,FALSE,NA,NA,NA,NA,NA,NA,0.2676,52.5,2.1,1.9,0.1851,51.1,1.7,1.6,0.1094,0.1086,0.0608,0.0602,NA,NA,NA,NA,NA,3.088,10
151,CHER2,C,0.2413,10,TRUE,0.0293,0.0094,FALSE,3.07,0.7698500000000001,-29.5625,1.5362555152477453,51.439538960048836,33.48371312551701,0.0301,18.4,0.9,1.1,0.1095,15.9,2.5,2.8,0.0113,0.011,0.0514,0.0507,NA,NA,NA,NA,NA,NA,NA
152,CHER2,C,0.1847,10,TRUE,0.0225,0.0065,FALSE,NA,NA,NA,NA,NA,NA,0.0385,23.8,0.9,0.9,0.0326,22.1,0.8,0.9,0.0123,0.0119,0.0127,0.0122,NA,NA,NA,NA,NA,NA,NA
153,CHER2,C,0.2253,10,TRUE,0.0312,0.0095,FALSE,3.2,1.6851500000000001,-29.6255,1.7752332890308409,50.9652743814787,28.709057393410163,0.0217,8,1.6,1.4,0.0527,22.4,1,1,0.0106,0.0097,0.0206,0.0205,NA,NA,NA,NA,NA,NA,NA
154,CHER2,C,0.3533,10,TRUE,0.0449,0.013,FALSE,3.147,1.5584500000000001,-30.168499999999998,2.007022474807641,43.875852928536226,21.861166717996728,0.0303,23,0.8,1.1,0.0232,8.3,1.4,1.3,0.0116,0.0115,0.0102,0.0099,NA,NA,NA,NA,NA,NA,NA
156,SEBA3,B,2.5412,10,TRUE,0.5836,0.1276,TRUE,3.203,2.4345333333333334,-28.90866666666667,2.657388479565376,43.548281197975044,16.387623237193193,0.1156,32.9,1.6,2.3,0.5099,16.9,5.1,5.4,0.0519,0.0518,0.2553,0.2537,NA,NA,NA,NA,NA,88.993,20
157,SEBA3,B,1.0248,8,TRUE,0.2387,0.0479,FALSE,3.19,1.1735333333333333,-27.647666666666666,1.8140543680267136,43.731770912377925,24.107199697629976,0.057,32.3,1.1,1,0.1197,12.3,2.5,3.5,0.0206,0.0203,0.0464,0.0462,NA,NA,NA,NA,NA,25.635,7
158,SEBA3,B,1.3155,10,TRUE,0.3049,0.0796,TRUE,NA,NA,NA,NA,NA,NA,0.061,11,2.1,2.5,0.3544,12,5.6,6,0.026,0.0255,0.1625,0.1613,NA,NA,NA,NA,NA,NA,NA
159,SEBA3,B,0.8491,8,TRUE,0.1292,0.0289,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.029,22.2,0.9,0.7,NA,NA,0.009,0.0087,NA,NA,NA,NA,NA,NA,NA
160,MUAR2,C,0.3518,5,TRUE,0.0344,0.0143,FALSE,NA,NA,NA,NA,NA,NA,0.0226,19,0.3,0.5,0.0078,40.7,0.2,0.2,0.0075,0.0072,0.0026,0.0026,NA,NA,NA,NA,NA,NA,NA
161,BAABA,C,0.4572,5,TRUE,0.1409,0.0224,FALSE,NA,NA,NA,NA,NA,NA,0.1257,19.8,2.3,2.5,0.3647,20.2,4.7,4.6,0.0509,0.0505,0.1781,0.1773,NA,NA,NA,NA,NA,NA,NA
162,MILI3,B,2.7351,11,FALSE,1.1237,0.1784,FALSE,NA,NA,NA,NA,NA,NA,0.2189,26.9,2.7,2.7,1.0207,20.3,8,6.7,0.1168,0.1165,0.4656,0.4642,NA,NA,NA,NA,NA,11.959,6
163,MILI3,B,1.539,5,TRUE,0.6191,0.1061,FALSE,3.149,5.113528571428572,-29.173714285714286,5.948522614419046,44.98232820088301,7.561932788461988,0.1073,32.5,1.3,2,0.2066,13.5,4.1,3.2,0.0465,0.046,0.0907,0.0903,NA,NA,NA,NA,NA,NA,NA
164,MELE2,B,0.6996,5,TRUE,0.1676,0.0226,FALSE,3.225,2.4950375,-30.376375000000003,1.8927159462136127,43.45026519750256,22.956569518223283,0.2033,28.2,2.3,2.4,0.445,28.4,3.9,3.5,0.073,0.0728,0.1897,0.1895,NA,NA,NA,NA,NA,9.689,11
165,SEFLF,B,0.5341,10,TRUE,0.1829,0.0296,FALSE,3.211,4.482111111111111,-29.613111111111113,2.625271892041774,46.73513763608787,17.802018060590353,0.3258,41.3,3.1,2.3,0.4253,32.7,3,4.1,0.113,0.1132,0.1435,0.1427,NA,NA,NA,NA,NA,14.768,20
166,SEFLF,B,0.6943,10,TRUE,0.2625,0.0317,FALSE,3.275,5.589611111111112,-30.94511111111111,2.4707084660195995,43.24446802166809,17.50286147330708,0.516,39.5,3.6,2.9,1.4765,34.7,5.9,6.7,0.1682,0.168,0.5616,0.5619,NA,NA,NA,NA,NA,20.551,19
167,SEFLF,B,0.4706,10,TRUE,0.1591,0.0257,FALSE,NA,NA,NA,NA,NA,NA,0.2386,30.7,2.8,2.3,0.7982,37.6,5.3,3.7,0.0787,0.0785,0.3035,0.3033,NA,NA,NA,NA,NA,10.858,14
168,SEFLF,B,0.3683,10,TRUE,0.1062,0.0175,FALSE,3.013,3.9290374999999997,-28.355375000000002,2.4989508181367794,37.15076779112794,14.866546200708182,0.1418,35.1,1.8,1.8,0.4166,27.9,2.7,4.1,0.0442,0.0441,0.1673,0.167,NA,NA,NA,NA,NA,NA,NA
169,CHAL11,B,0.2791,5,TRUE,0.0435,0.0141,TRUE,NA,NA,NA,NA,NA,NA,0.0071,15.5,0.3,0.4,0.0094,11.9,0.5,0.6,0.0018,0.0019,0.003,0.003,NA,NA,NA,NA,NA,NA,NA
170,CHAL11,B,0.28509999999999996,5,TRUE,0.0423,0.0133,FALSE,3.063,1.9263500000000002,-13.6945,1.349138189044524,46.05515164093149,34.136719288591415,0.0119,15.8,0.7,0.6,0.0287,20.7,0.9,0.9,0.0027,0.0027,0.0118,0.012,NA,NA,NA,NA,NA,NA,NA
171,CHAL11,B,0.2255,5,TRUE,0.0347,0.0127,TRUE,NA,NA,NA,NA,NA,NA,0.0103,10.8,0.7,0.7,0.0528,17.7,1.8,1.9,0.0027,0.0029,0.0237,0.0235,NA,NA,NA,NA,NA,NA,NA
172,CHAL11,B,0.2954,5,TRUE,0.0475,0.0164,TRUE,3.097,0.9693500000000002,-13.4195,1.1824265442916726,46.36709951229412,39.21351371561954,0.01,10.1,0.6,0.6,0.0205,23.2,0.5,0.6,0.0028,0.0024,0.0072,0.0068,NA,NA,NA,NA,NA,NA,NA
173,CHSES,B,0.2726,10,TRUE,0.0305,0.0092,TRUE,2.972,-0.12224285714285714,-14.330714285714286,1.668536150355801,47.914929692357006,28.71674652187761,0.0058,11.1,0.3,0.3,0.0181,20.7,0.6,0.7,0.0018,0.0018,0.0056,0.0056,NA,NA,NA,NA,NA,3.418,20
174,CHSES,B,0.1786,10,TRUE,0.0197,0.0065,TRUE,NA,NA,NA,NA,NA,NA,0.0066,19.6,0.4,0.3,0.0168,30.2,0.4,0.7,0.0021,0.0019,0.0056,0.0054,NA,NA,NA,NA,NA,3.141,20
175,CHSES,B,0.2427,10,TRUE,0.0255,0.0067,TRUE,3.34,-0.7402428571428571,-14.542714285714286,1.566868886947876,46.50765030648498,29.681902993860472,0.0054,8.2,0.5,0.5,0.0126,15.6,0.5,0.6,0.0021,0.0019,0.0042,0.0042,NA,NA,NA,NA,NA,2.746,20
176,CHSES,B,0.2962,10,TRUE,0.0328,0.0098,TRUE,3.29,1.4687571428571429,-14.347714285714286,1.5813952253504102,47.4581605890937,30.010309774760945,0.0121,18.5,0.6,0.6,0.0117,16,0.5,0.6,0.0046,0.0045,0.0038,0.0035,NA,NA,NA,NA,NA,3.192,20
177,CHSE7,B,0.3749,10,TRUE,0.044,0.0131,TRUE,3.089,0.7207571428571429,-14.406714285714285,1.1959207944236374,46.4682369422865,38.85561415016738,0.0036,7.3,0.5,0.4,0.0065,14.2,0.5,0.3,9e-4,9e-4,0.0022,0.0022,NA,NA,NA,NA,NA,11.31,16
178,CHSE7,B,0.3987,10,TRUE,0.0465,0.0134,TRUE,3.077,0.5781500000000002,-14.4165,1.540016580198307,44.663960267751186,29.002259353597243,0.0172,24,0.4,0.4,0.0104,22.9,0.5,0.3,0.0045,0.0043,0.0034,0.0032,NA,NA,NA,NA,NA,14.262,19
179,EUEX4,B,0.9022,5,TRUE,0.1729,0.0313,FALSE,3.179,3.4825999999999997,-27.259428571428572,2.907536035480539,44.24118762167306,15.216041033300955,0.0609,23.7,1.1,1.3,0.0401,22,1.1,0.9,0.0146,0.0139,0.0114,0.0112,NA,NA,NA,NA,NA,27.505,10
180,POOL,B,0.4699,5,TRUE,0.2036,0.0123,FALSE,2.731,5.592533333333334,-13.132666666666667,2.0203636817718214,37.371839107567475,18.497580136063952,0.0532,21.3,1.3,1.4,0.0721,35.8,1.8,0.5,0.006,0.0058,0.0104,0.0103,NA,NA,NA,NA,NA,2.108,20
181,POOL,B,0.8851,5,TRUE,0.3603,0.033,FALSE,3.181,7.136533333333333,-12.737666666666668,1.994456542744737,35.33363012363937,17.71591878106997,0.1208,27.4,1.7,1.8,0.0838,30.1,0.7,2.1,0.0123,0.0127,0.0127,0.0125,NA,NA,NA,NA,NA,2.136,20
182,POOL,B,0.3501,5,TRUE,0.1451,0.0113,FALSE,2.875,4.247533333333333,-12.574666666666667,1.5312904272053125,35.53977282422978,23.209034806736028,0.0818,23.8,1.4,1.6,0.0476,19.9,1,1.7,0.0103,0.0097,0.0083,0.0081,NA,NA,NA,NA,NA,2.085,19
183,POOL,B,0.1214,5,TRUE,0.041,0.0029,FALSE,NA,NA,NA,NA,NA,NA,0.1053,26.4,1.8,1.6,0.0699,24.8,1.9,0.9,0.0138,0.0136,0.0125,0.0023,NA,NA,NA,NA,NA,1.859,20
184,POOL,B,0.2847,5,TRUE,0.1282,0.008,FALSE,NA,NA,NA,NA,NA,NA,0.1555,29.3,1.9,1.9,0.0973,27.8,2.1,1.3,0.0181,0.0179,0.0151,0.0147,NA,NA,NA,NA,NA,1.802,18
185,SOEL,B,2.5348,5,TRUE,0.5119,0.1279,FALSE,NA,NA,NA,NA,NA,NA,0.6101,42.3,3.9,3.8,0.3329,33.2,3.1,3.5,0.1834,0.1829,0.1103,0.1096,NA,NA,NA,NA,NA,40.796,13
186,SOEL,B,1.8201,5,TRUE,0.4299,0.1026,FALSE,NA,NA,NA,NA,NA,NA,0.3209,37.8,2.9,2.6,0.1945,23.1,2.5,3.4,0.0761,0.0761,0.0617,0.0608,NA,NA,NA,NA,NA,23.334,15
187,SOEL,B,2.6707,5,TRUE,0.5961,0.1448,FALSE,3.118,2.3401111111111113,-28.333111111111112,2.1640065424216566,44.71664863605519,20.663823218396793,0.2754,26.8,3.6,2.9,0.153,26.6,2.7,1.9,0.0828,0.0823,0.045,0.0443,NA,NA,NA,NA,NA,27.342,11
188,SOEL,B,2.832,5,TRUE,0.644,0.1618,FALSE,3.027,2.762611111111111,-28.732111111111113,2.2288119507929762,46.37303343945858,20.806166901142014,0.6404,30.8,4.6,4.2,0.2232,14.8,4.2,3.4,0.1986,0.1981,0.0704,0.0701,NA,NA,NA,NA,NA,48.688,16
189,SOEL,B,3.8231,5,TRUE,0.825,0.2155,FALSE,3.031,2.348111111111111,-27.781111111111112,2.5464344500839218,47.47910393813628,18.64532736610264,0.5531,41.8,3.3,3.9,0.1069,9.5,3.7,3.2,0.1583,0.158,0.0342,0.0339,NA,NA,NA,NA,NA,44.255,15
190,SPHA,B,1.1388,5,TRUE,0.2106,0.0602,FALSE,3.239,5.895111111111111,-29.365111111111112,1.9509115744034946,45.87784814538314,23.516108442490854,0.1148,25,1.7,1.8,0.5619,16.3,5.5,6.5,0.0456,0.0456,0.239,0.2379,NA,NA,NA,NA,NA,NA,NA
191,SPHA,B,1.1335,5,TRUE,0.2351,0.0566,FALSE,3.123,5.809111111111111,-29.19011111111111,2.562404654027807,45.04932843552165,17.580879883553624,0.1575,29.3,1.8,2.6,0.3064,27.3,3.1,3.6,0.0585,0.0581,0.1052,0.1051,NA,NA,NA,NA,NA,6.831,7
192,MELE2,B,0.5878,5,TRUE,0.138,0.0201,FALSE,NA,NA,NA,NA,NA,NA,0.0564,40,1,0.9,0.1497,15.5,2.8,2.8,0.0153,0.015,0.0604,0.0605,NA,NA,NA,NA,NA,9.184,8
193,MAPIP,C,0.1291,10,TRUE,0.022,0.0069,FALSE,3.199,1.1920375,-27.717374999999997,1.7605195958848476,49.510184959030326,28.122484449908217,0.0465,25.1,1.1,1,0.1691,30.1,2.8,1.8,0.0189,0.0187,0.0712,0.071,NA,NA,NA,NA,NA,1.571,6
194,MAPIP,C,0.1329,10,TRUE,0.0192,0.0057,FALSE,NA,NA,NA,NA,NA,NA,0.0409,21,1.1,1,0.2711,37,2.1,3.2,0.0155,0.0152,0.1244,0.1241,NA,NA,NA,NA,NA,NA,NA
195,KAPA,B,0.2139,5,TRUE,0.0326,0.006,FALSE,NA,NA,NA,NA,NA,NA,0.0671,11.8,3,2.2,0.2262,39.2,2.8,1.7,0.0107,0.01,0.0563,0.0559,NA,NA,NA,NA,NA,NA,NA
196,MAPIP,C,0.1261,10,TRUE,0.0224,0.0047,FALSE,NA,NA,NA,NA,NA,NA,0.0732,30.4,1.5,1.3,0.1801,27.2,2.2,3.1,0.0273,0.0271,0.0781,0.0772,NA,NA,NA,NA,NA,5.33,18
197,EPTO,C,0.723,5,TRUE,0.5161,0.2332,FALSE,3.012,2.594757142857143,-24.876714285714286,1.1071601921130612,47.33241242861097,42.75118701502002,0.2142,14.8,3.7,3.7,NA,NA,NA,NA,0.1047,0.1044,NA,NA,NA,NA,NA,NA,NA,NA,NA
198,EPTO,C,0.6326,5,TRUE,0.4511,0.2289,FALSE,NA,NA,NA,NA,NA,NA,0.4374,25.7,3.6,3.6,NA,NA,NA,NA,0.2331,0.2329,NA,NA,NA,NA,NA,NA,NA,NA,NA
199,EPTO,C,0.5542,5,TRUE,0.359,0.164,FALSE,NA,NA,NA,NA,NA,NA,0.3116,25.5,3.7,3.8,NA,NA,NA,NA,0.1603,0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA
200,EPTO,C,0.7976,5,TRUE,0.619,0.299,FALSE,3.025,1.695757142857143,-24.290714285714287,1.257632999745234,47.00067686801445,37.37233109940313,0.7029,34.7,4.8,4.6,NA,NA,NA,NA,0.3615,0.3611,NA,NA,NA,NA,NA,NA,NA,NA,NA
201,EPTO,C,0.6766,5,TRUE,0.5088,0.2338,FALSE,3.129,2.482757142857143,-25.387714285714285,1.320119364385151,47.75435096149842,36.17426745629182,0.2759,28,3.1,3.2,NA,NA,NA,NA,0.1399,0.1396,NA,NA,NA,NA,NA,NA,NA,NA,NA
202,MUPO2,C,0.3282,5,TRUE,0.0218,0.0069,FALSE,NA,NA,NA,NA,NA,NA,0.0185,11.3,1.1,1.2,0.0136,37.4,0.3,0.4,0.0117,0.0116,0.0056,0.0053,NA,NA,NA,NA,NA,1.855,8
203,CHER2,C,0.083,10,TRUE,0.0102,0.0045,FALSE,NA,NA,NA,NA,NA,NA,0.0135,19.3,0.6,0.6,0.0327,19.5,0.9,1.1,0.0051,0.0048,0.0145,0.0141,NA,NA,NA,NA,NA,NA,NA
204,SPHA?,C,1.287,4,TRUE,0.2499,0.0636,FALSE,NA,NA,NA,NA,NA,NA,0.1813,30.2,2.1,2.4,0.3669,28.9,3.5,3.5,0.0493,0.0489,0.1036,0.103,NA,NA,NA,NA,NA,2.375,3
205,SPHA,C,1.7883,5,TRUE,0.391,0.0712,FALSE,NA,NA,NA,NA,NA,NA,0.1805,26.2,2.3,2.6,0.5013,29.7,5.5,3.7,0.0655,0.0651,0.1848,0.1842,NA,NA,NA,NA,NA,8.529,10
206,SPHA,B,1.2089,5,TRUE,0.2559,0.0552,TRUE,NA,NA,NA,NA,NA,NA,0.1904,37.8,2.3,1.7,0.4536,13,6.4,6.1,0.0666,0.0663,0.1815,0.1805,NA,NA,NA,NA,NA,NA,NA
